file,locale,slug,category,explicit_track,inferred_track,bridge_components,outside_magazine_surface,component_count
src/content/blog/ko/lecture-6-finance.mdx,ko,lecture-6-finance,Society & Wealth,magazine,magazine,,,0
src/content/blog/ko/lecture-6.mdx,ko,lecture-6,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/lecture-7-accounting.mdx,ko,lecture-7-accounting,Society & Wealth,magazine,magazine,,,0
src/content/blog/ko/lecture-8-strategy.mdx,ko,lecture-8-strategy,Society & Wealth,magazine,magazine,,,2
src/content/blog/ko/lecture-8.mdx,ko,lecture-8,Myth & Culture,magazine,magazine,,,0
src/content/blog/ko/lecture-9-innovation.mdx,ko,lecture-9-innovation,Society & Wealth,magazine,magazine,,,2
src/content/blog/ko/lecture-9.mdx,ko,lecture-9,Myth & Culture,magazine,magazine,,,0
src/content/blog/ko/life-is-a-game.mdx,ko,life-is-a-game,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/life-purpose-and-people.mdx,ko,life-purpose-and-people,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/life-values-and-happiness.mdx,ko,life-values-and-happiness,Magazine,magazine,magazine,,,1
src/content/blog/ko/lifestyle-3-elements.mdx,ko,lifestyle-3-elements,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/light-shadow-duet.mdx,ko,light-shadow-duet,Philosophy & Spirit,magazine,magazine,,,0
src/content/blog/ko/lindy-effect-timeless-wisdom.mdx,ko,lindy-effect-timeless-wisdom,Myth & Culture,magazine,magazine,,,0
src/content/blog/ko/logic-chain-reasoning-syllogism.mdx,ko,logic-chain-reasoning-syllogism,Logic & Philosophy,magazine,magazine,,,0
src/content/blog/ko/logic-conditional-and-or-operators.mdx,ko,logic-conditional-and-or-operators,Logic & Philosophy,magazine,magazine,,,0
src/content/blog/ko/logic-foundations-converse.mdx,ko,logic-foundations-converse,Logic & Philosophy,magazine,magazine,,,0
src/content/blog/ko/logic-inference-patterns-guide.mdx,ko,logic-inference-patterns-guide,Logic,magazine,magazine,,,0
src/content/blog/ko/logic-proof-by-contradiction-induction.mdx,ko,logic-proof-by-contradiction-induction,Logic,magazine,magazine,,,0
src/content/blog/ko/logic-quantifiers-and-negation.mdx,ko,logic-quantifiers-and-negation,Logic,magazine,magazine,,,0
src/content/blog/ko/longevity-lifestyle-guide.mdx,ko,longevity-lifestyle-guide,Health,magazine,magazine,,,5
src/content/blog/ko/looking-glass-self-cooley.mdx,ko,looking-glass-self-cooley,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/loss-aversion-psychology.mdx,ko,loss-aversion-psychology,Psychology,magazine,magazine,,,0
src/content/blog/ko/love-language-complete-guide.mdx,ko,love-language-complete-guide,Psychology,magazine,magazine,,,5
src/content/blog/ko/lucid-dreaming-astral-projection-consciousness.mdx,ko,lucid-dreaming-astral-projection-consciousness,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/lucid-dreaming-astral-projection-unconscious.mdx,ko,lucid-dreaming-astral-projection-unconscious,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/lucid-dreaming-guide-reality-check.mdx,ko,lucid-dreaming-guide-reality-check,Mysticism,magazine,magazine,,,0
src/content/blog/ko/lucifer-effect-evil-situation.mdx,ko,lucifer-effect-evil-situation,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/ma-kwang-soo-life-advice.mdx,ko,ma-kwang-soo-life-advice,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/machiavellianism-dark-psychology.mdx,ko,machiavellianism-dark-psychology,Psychology,magazine,magazine,,,0
src/content/blog/ko/machiavellianism-modern-workplace.mdx,ko,machiavellianism-modern-workplace,Mind & Psychology,magazine,magazine,,,0
src/content/blog/ko/magazine-3point3-vs-8point8-withholding-difference.mdx,ko,magazine-3point3-vs-8point8-withholding-difference,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-acquisition-tax-guide.mdx,ko,magazine-acquisition-tax-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-actual-loss-insurance-guide.mdx,ko,magazine-actual-loss-insurance-guide,Money & Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-adhd-workplace-guide.mdx,ko,magazine-adhd-workplace-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-ai-job-displacement-guide.mdx,ko,magazine-ai-job-displacement-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-ai-tools-productivity-guide.mdx,ko,magazine-ai-tools-productivity-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-anger-management-guide.mdx,ko,magazine-anger-management-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-anger-style-psychology.mdx,ko,magazine-anger-style-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-antibiotics-guide.mdx,ko,magazine-antibiotics-guide,Health,magazine,magazine,,,0
src/content/blog/ko/magazine-apartment-subscription-guide.mdx,ko,magazine-apartment-subscription-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-back-pain-guide.mdx,ko,magazine-back-pain-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-baking-guide.mdx,ko,magazine-baking-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-basic-livelihood-support.mdx,ko,magazine-basic-livelihood-support,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-basic-pension-guide.mdx,ko,magazine-basic-pension-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-bond-investing-guide.mdx,ko,magazine-bond-investing-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-boundary-psychology.mdx,ko,magazine-boundary-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-budget-travel-guide.mdx,ko,magazine-budget-travel-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-burnout-guide.mdx,ko,magazine-burnout-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-burnout-psychology.mdx,ko,magazine-burnout-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-burnout-recovery-guide.mdx,ko,magazine-burnout-recovery-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-business-start-ch1.mdx,ko,magazine-business-start-ch1,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-business-start-ch2.mdx,ko,magazine-business-start-ch2,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-business-start-ch3.mdx,ko,magazine-business-start-ch3,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-business-start-ch4.mdx,ko,magazine-business-start-ch4,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-business-start-ch5.mdx,ko,magazine-business-start-ch5,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-business-start-ch6.mdx,ko,magazine-business-start-ch6,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-business-start-ch7.mdx,ko,magazine-business-start-ch7,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-camping-beginner-guide.mdx,ko,magazine-camping-beginner-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-cancer-insurance-guide.mdx,ko,magazine-cancer-insurance-guide,Health,magazine,magazine,,,0
src/content/blog/ko/magazine-cancer-prevention-guide.mdx,ko,magazine-cancer-prevention-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-capital-gains-tax-guide.mdx,ko,magazine-capital-gains-tax-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-car-insurance-guide.mdx,ko,magazine-car-insurance-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-car-purchase-guide.mdx,ko,magazine-car-purchase-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-car-tax-savings-guide.mdx,ko,magazine-car-tax-savings-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-card-delinquency-guide.mdx,ko,magazine-card-delinquency-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-care-worker-certification.mdx,ko,magazine-care-worker-certification,Life,magazine,magazine,,,0
src/content/blog/ko/magazine-career-break-reentry-guide.mdx,ko,magazine-career-break-reentry-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-career-development-guide.mdx,ko,magazine-career-development-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-chess-strategy-guide.mdx,ko,magazine-chess-strategy-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-child-education-guide.mdx,ko,magazine-child-education-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-children-money-education-guide.mdx,ko,magazine-children-money-education-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-chinese-learning-guide.mdx,ko,magazine-chinese-learning-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-chronic-pain-guide.mdx,ko,magazine-chronic-pain-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-civil-servant-exam-guide.mdx,ko,magazine-civil-servant-exam-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-climate-change-guide.mdx,ko,magazine-climate-change-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-coding-self-study-guide.mdx,ko,magazine-coding-self-study-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-coffee-guide.mdx,ko,magazine-coffee-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-college-entrance-guide.mdx,ko,magazine-college-entrance-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-commercial-lease-rights-guide.mdx,ko,magazine-commercial-lease-rights-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-communication-skills-guide.mdx,ko,magazine-communication-skills-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-communication-style-psychology.mdx,ko,magazine-communication-style-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-commute-productivity-guide.mdx,ko,magazine-commute-productivity-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-compound-interest-guide.mdx,ko,magazine-compound-interest-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-comprehensive-income-tax-guide.mdx,ko,magazine-comprehensive-income-tax-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-condolence-etiquette-guide.mdx,ko,magazine-condolence-etiquette-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-conflict-style-psychology.mdx,ko,magazine-conflict-style-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-cooking-basics-guide.mdx,ko,magazine-cooking-basics-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-coping-style-psychology.mdx,ko,magazine-coping-style-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-cosmic-query-guide.mdx,ko,magazine-cosmic-query-guide,Science,magazine,magazine,,,0
src/content/blog/ko/magazine-creativity-type-psychology.mdx,ko,magazine-creativity-type-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-credit-card-strategy-guide.mdx,ko,magazine-credit-card-strategy-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-credit-recovery-committee-guide.mdx,ko,magazine-credit-recovery-committee-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-credit-score-guide.mdx,ko,magazine-credit-score-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-credit-score-improvement.mdx,ko,magazine-credit-score-improvement,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-crypto-bitcoin-guide.mdx,ko,magazine-crypto-bitcoin-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-cultural-welfare-card.mdx,ko,magazine-cultural-welfare-card,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-cycling-guide.mdx,ko,magazine-cycling-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-debt-management-guide.mdx,ko,magazine-debt-management-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-decision-making-psychology.mdx,ko,magazine-decision-making-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-decluttering-guide.mdx,ko,magazine-decluttering-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-deduction-difference-worker-vs-self-employed.mdx,ko,magazine-deduction-difference-worker-vs-self-employed,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-dementia-longterm-care-guide.mdx,ko,magazine-dementia-longterm-care-guide,Health & Wellness,magazine,magazine,,,0
src/content/blog/ko/magazine-dental-care-guide.mdx,ko,magazine-dental-care-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-dental-insurance-guide.mdx,ko,magazine-dental-insurance-guide,Health,magazine,magazine,,,0
src/content/blog/ko/magazine-diabetes-prevention-guide.mdx,ko,magazine-diabetes-prevention-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-diet-psychology-guide.mdx,ko,magazine-diet-psychology-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-digital-detox-guide.mdx,ko,magazine-digital-detox-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-digital-minimalism-guide.mdx,ko,magazine-digital-minimalism-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-disability-registration-benefits-guide.mdx,ko,magazine-disability-registration-benefits-guide,Health,magazine,magazine,,,0
src/content/blog/ko/magazine-disc-personality-psychology.mdx,ko,magazine-disc-personality-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-dividend-investing-guide.mdx,ko,magazine-dividend-investing-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-divorce-guide.mdx,ko,magazine-divorce-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-drawing-guide.mdx,ko,magazine-drawing-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-earned-income-tax-credit-guide.mdx,ko,magazine-earned-income-tax-credit-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-ebike-guide.mdx,ko,magazine-ebike-guide,Life,magazine,magazine,,,0
src/content/blog/ko/magazine-economics-basics-guide.mdx,ko,magazine-economics-basics-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-egogram-psychology.mdx,ko,magazine-egogram-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-elderly-parent-care-guide.mdx,ko,magazine-elderly-parent-care-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-electric-vehicle-guide.mdx,ko,magazine-electric-vehicle-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-emergency-preparedness-guide.mdx,ko,magazine-emergency-preparedness-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-emergency-welfare-guide.mdx,ko,magazine-emergency-welfare-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-emotion-regulation-psychology.mdx,ko,magazine-emotion-regulation-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-emotional-intelligence-guide.mdx,ko,magazine-emotional-intelligence-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-emotional-intelligence-psychology.mdx,ko,magazine-emotional-intelligence-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-empathy-psychology.mdx,ko,magazine-empathy-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-employment-insurance-guide.mdx,ko,magazine-employment-insurance-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-energy-voucher-guide.mdx,ko,magazine-energy-voucher-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-english-learning-guide.mdx,ko,magazine-english-learning-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-english-pronunciation-guide.mdx,ko,magazine-english-pronunciation-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-enneagram-introduction.mdx,ko,magazine-enneagram-introduction,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-estate-auction-guide.mdx,ko,magazine-estate-auction-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-etf-beginner-guide.mdx,ko,magazine-etf-beginner-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-etf-investing-guide.mdx,ko,magazine-etf-investing-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-exercise-habit-guide.mdx,ko,magazine-exercise-habit-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-family-holiday-conflict-guide.mdx,ko,magazine-family-holiday-conflict-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-financial-income-tax-strategy.mdx,ko,magazine-financial-income-tax-strategy,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-fire-movement-guide.mdx,ko,magazine-fire-movement-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-focus-concentration-guide.mdx,ko,magazine-focus-concentration-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-food-allergy-guide.mdx,ko,magazine-food-allergy-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-four-major-insurances-guide.mdx,ko,magazine-four-major-insurances-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-freelancer-career-guide.mdx,ko,magazine-freelancer-career-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-freelancer-guide.mdx,ko,magazine-freelancer-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-freelancer-income-tax-guide.mdx,ko,magazine-freelancer-income-tax-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-freelancer-tax-guide.mdx,ko,magazine-freelancer-tax-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-future-jobs-certifications.mdx,ko,magazine-future-jobs-certifications,Insights,magazine,magazine,,,3
src/content/blog/ko/magazine-game-addiction-guide.mdx,ko,magazine-game-addiction-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-gap-year-guide.mdx,ko,magazine-gap-year-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-gift-tax-guide.mdx,ko,magazine-gift-tax-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-global-tax-investing-guide.mdx,ko,magazine-global-tax-investing-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-gold-investment-guide.mdx,ko,magazine-gold-investment-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-gomoku-strategy-guide.mdx,ko,magazine-gomoku-strategy-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-government-housing-loan-guide.mdx,ko,magazine-government-housing-loan-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-government-pension-comparison.mdx,ko,magazine-government-pension-comparison,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-graduate-school-guide.mdx,ko,magazine-graduate-school-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-growth-mindset-psychology.mdx,ko,magazine-growth-mindset-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-gut-health-guide.mdx,ko,magazine-gut-health-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-habit-formation-guide.mdx,ko,magazine-habit-formation-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-hair-care-guide.mdx,ko,magazine-hair-care-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-health-checkup-guide.mdx,ko,magazine-health-checkup-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-health-insurance-april-adjustment-guide.mdx,ko,magazine-health-insurance-april-adjustment-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-health-insurance-dependent-guide.mdx,ko,magazine-health-insurance-dependent-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-health-insurance-guide.mdx,ko,magazine-health-insurance-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-health-insurance-premium-reduction.mdx,ko,magazine-health-insurance-premium-reduction,Money & Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-health-insurance-refund-guide.mdx,ko,magazine-health-insurance-refund-guide,Health,magazine,magazine,,,0
src/content/blog/ko/magazine-health-insurance-voluntary-continuation.mdx,ko,magazine-health-insurance-voluntary-continuation,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-hepatitis-guide.mdx,ko,magazine-hepatitis-guide,Health,magazine,magazine,,,0
src/content/blog/ko/magazine-hiking-guide.mdx,ko,magazine-hiking-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-home-cooking-meal-prep-guide.mdx,ko,magazine-home-cooking-meal-prep-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-home-elder-care-guide.mdx,ko,magazine-home-elder-care-guide,Health,magazine,magazine,,,0
src/content/blog/ko/magazine-home-workout-guide.mdx,ko,magazine-home-workout-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-house-cleaning-routine-guide.mdx,ko,magazine-house-cleaning-routine-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-houseplant-guide.mdx,ko,magazine-houseplant-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-housing-benefit-guide.mdx,ko,magazine-housing-benefit-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-housing-subscription-strategy.mdx,ko,magazine-housing-subscription-strategy,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-hypertension-guide.mdx,ko,magazine-hypertension-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-industrial-accident-guide.mdx,ko,magazine-industrial-accident-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-inheritance-tax-guide.mdx,ko,magazine-inheritance-tax-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-insurance-guide.mdx,ko,magazine-insurance-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-interior-design-guide.mdx,ko,magazine-interior-design-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-intermittent-fasting-guide.mdx,ko,magazine-intermittent-fasting-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-introvert-extrovert-psychology.mdx,ko,magazine-introvert-extrovert-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-investment-guide.mdx,ko,magazine-investment-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-investment-psychology-guide.mdx,ko,magazine-investment-psychology-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-isa-guide.mdx,ko,magazine-isa-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-japanese-learning-guide.mdx,ko,magazine-japanese-learning-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-jeonse-fraud-prevention-guide.mdx,ko,magazine-jeonse-fraud-prevention-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-jeonse-fraud-prevention.mdx,ko,magazine-jeonse-fraud-prevention,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-jeonse-vs-rent-guide.mdx,ko,magazine-jeonse-vs-rent-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-job-change-guide.mdx,ko,magazine-job-change-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-job-interview-guide.mdx,ko,magazine-job-interview-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-journaling-guide.mdx,ko,magazine-journaling-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-korean-history-guide.mdx,ko,magazine-korean-history-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-labor-law-rights-guide.mdx,ko,magazine-labor-law-rights-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-leadership-style-psychology.mdx,ko,magazine-leadership-style-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-learning-style-guide.mdx,ko,magazine-learning-style-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-lease-contract-guide.mdx,ko,magazine-lease-contract-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-lease-renewal-rights-guide.mdx,ko,magazine-lease-renewal-rights-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-legal-interest-guide.mdx,ko,magazine-legal-interest-guide,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-lh-public-rental-guide.mdx,ko,magazine-lh-public-rental-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-life-insurance-comparison-guide.mdx,ko,magazine-life-insurance-comparison-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-life-insurance-guide.mdx,ko,magazine-life-insurance-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-life-values-psychology.mdx,ko,magazine-life-values-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-loneliness-guide.mdx,ko,magazine-loneliness-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-long-term-repair-fund-guide.mdx,ko,magazine-long-term-repair-fund-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-longterm-care-grade-guide.mdx,ko,magazine-longterm-care-grade-guide,Health,magazine,magazine,,,0
src/content/blog/ko/magazine-love-language-psychology.mdx,ko,magazine-love-language-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-mac-buying-guide.mdx,ko,magazine-mac-buying-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-marriage-preparation-guide.mdx,ko,magazine-marriage-preparation-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-mbti-career-psychology.mdx,ko,magazine-mbti-career-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-mbti-cognitive-functions.mdx,ko,magazine-mbti-cognitive-functions,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-mbti-love-psychology.mdx,ko,magazine-mbti-love-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-meeting-cost-psychology.mdx,ko,magazine-meeting-cost-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-memory-learning-guide.mdx,ko,magazine-memory-learning-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-menopause-guide.mdx,ko,magazine-menopause-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-mental-health-treatment-guide.mdx,ko,magazine-mental-health-treatment-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-migraine-headache-guide.mdx,ko,magazine-migraine-headache-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-mindfulness-guide.mdx,ko,magazine-mindfulness-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-mindfulness-meditation-guide.mdx,ko,magazine-mindfulness-meditation-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-minimalism-life-guide.mdx,ko,magazine-minimalism-life-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-minimum-wage-guide.mdx,ko,magazine-minimum-wage-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-mortgage-vs-jeonse-loan-guide.mdx,ko,magazine-mortgage-vs-jeonse-loan-guide,Money & Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-motivation-type-psychology.mdx,ko,magazine-motivation-type-psychology,Magazine,magazine,magazine,,,1
src/content/blog/ko/magazine-moving-guide.mdx,ko,magazine-moving-guide,Magazine,magazine,magazine,,,0
src/content/blog/ko/magazine-multi-child-benefits-guide.mdx,ko,magazine-multi-child-benefits-guide,Finance,magazine,magazine,,,0
src/content/blog/ko/magazine-mvno-savings-guide.mdx,ko,magazine-mvno-savings-guide,Finance,magazine,magazine,,,0
